i exec;duracao (ms);hora início;hora fim
1;62.485694885253906;2019-10-08 00:29:53.953961;2019-10-08 00:29:54.016446
2;78.10592651367188;2019-10-08 00:29:54.063311;2019-10-08 00:29:54.141417
3;78.10616493225098;2019-10-08 00:29:54.172660;2019-10-08 00:29:54.250767
4;31.232357025146484;2019-10-08 00:29:54.469478;2019-10-08 00:29:54.500710
5;93.72711181640625;2019-10-08 00:29:55.031833;2019-10-08 00:29:55.125561
6;78.13668251037598;2019-10-08 00:29:55.203681;2019-10-08 00:29:55.281817
7;62.47520446777344;2019-10-08 00:29:55.328698;2019-10-08 00:29:55.391173
8;62.4849796295166;2019-10-08 00:29:55.437988;2019-10-08 00:29:55.500473
9;46.82421684265137;2019-10-08 00:29:55.953532;2019-10-08 00:29:56.000356
10;46.862125396728516;2019-10-08 00:29:56.047264;2019-10-08 00:29:56.094126
